State,Account_length,Area_code,International_plan,Number_vmail_messages,Total_day_calls,Total_day_charge,Total_eve_calls,Total_eve_charge,Total_night_calls,Total_night_charge,Total_intl_calls,Total_intl_charge,Customer_service_calls,Day_rate,Total_usage_minutes,Total_charges,Total_calls,Churn
-0.5454545454545454,-0.019230769230769232,23.75,0.0,0.0,0.6153846153846154,0.6765649385714826,-0.19230769230769232,-1.0886439052070964,0.9259259259259259,-1.0465525711001324,-0.6666666666666666,-1.0694033407802983,0.0,0.5648034078967186,-0.5577906096920776,0.018407474872451236,0.717391304347826,0
0.9545454545454546,-0.5576923076923077,-1.75,0.0,0.0,0.46153846153846156,-0.07734968183378758,0.46153846153846156,-0.8021829170174603,-0.7777777777777778,-0.536608165436692,1.0,-0.21070768860638528,1.0,-0.8533927184510379,-0.6318771434472785,-0.37935969904660377,0.10869565217391304,0
-0.7727272727272727,-0.7115384615384616,23.75,0.0,0.0,-0.8846153846153846,0.3332237348198182,0.5769230769230769,0.08618717135635202,0.5925925925925926,-0.3632937269105555,0.3333333333333333,0.256683615741441,2.0,-0.7304630536249036,0.09849806543143085,0.27656100496561253,0.17391304347826086,0
0.9545454545454546,-0.75,0.0,0.0,0.0,-0.6538461538461539,-1.1158589121929081,-0.038461538461538464,0.4868915298359022,-0.7777777777777778,0.5166103456067536,-1.0,0.58277057226318,1.0,-0.6335006491173797,-0.18473540874774586,-0.6143320958252773,-0.9347826086956522,0
0.5454545454545454,-0.5192307692307693,0.0,0.0,0.0,1.0,0.009464729000758771,1.8461538461538463,-0.6043884251722353,-0.2222222222222222,-0.11998691897963283,0.3333333333333333,-0.41722942773682004,-1.0,0.09746998250027457,-0.3138951180377865,-0.19233010071380333,1.4782608695652173,0
0.09090909090909091,-0.23076923076923078,0.0,0.0,29.0,-0.8076923076923077,-0.25881138267592163,1.3846153846153846,1.0103648832538683,1.7407407407407407,2.669708947296835,0.3333333333333333,-0.8846207320846463,1.0,1.1887698612725115,1.4661485912132874,0.5083723381104917,1.3478260869565217,0
1.0454545454545454,0.28846153846153844,23.75,0.0,12.0,0.2692307692307692,0.37891552999589534,0.6923076923076923,-0.7834265427907581,-0.7407407407407407,-0.3732926368255247,0.6666666666666666,-0.4498381233889937,1.0,-0.13275908869855718,-0.2889810624386926,0.00892428397106944,0.13043478260869565,0
-1.0,0.07692307692307693,-1.75,0.0,0.0,-0.11538461538461539,0.9324389915575132,0.38461538461538464,0.3061482872876796,-1.4814814814814814,-0.3766256067971811,0.3333333333333333,-0.5041859494759505,-1.0,-0.6113194061301161,0.5285933410368463,0.7891801575791753,-0.717391304347826,1
-0.045454545454545456,-1.0192307692307692,0.0,0.0,36.0,-0.34615384615384615,0.48857583841848007,0.8076923076923077,-0.5430039277030276,-0.48148148148148145,0.9898920815819727,0.0,-0.8628816016498637,2.0,-0.6942228825155532,0.47220889941784416,0.3671781624677018,-0.043478260869565216,0
1.0,-0.6538461538461539,0.0,0.0,30.0,0.23076923076923078,-0.6354423229130132,0.15384615384615385,0.40504553321029185,-0.25925925925925924,1.396514418124062,0.3333333333333333,1.1697270940023106,0.0,-0.7996417532671243,0.4590962385762156,-0.08432709322584783,0.06521739130434782,0
-0.09090909090909091,0.19230769230769232,-1.75,0.0,0.0,-0.4230769230769231,1.196798663647673,-1.0769230769230769,1.2968258714435046,0.7777777777777778,0.839908432857431,-0.3333333333333333,0.08277057226317996,0.0,0.013878158210699468,1.6792293298897505,1.5293958918258936,-0.43478260869565216,1
-0.7272727272727273,1.3076923076923077,0.0,0.0,0.0,0.38461538461538464,-0.08518256100682918,1.1538461538461537,-0.43387593220221377,-0.2962962962962963,0.36995966685386833,0.6666666666666666,-0.18896855817160266,1.0,-1.0973572285212059,-0.07327779159390328,-0.12752829622102996,0.717391304347826,0
0.6363636363636364,0.25,0.0,0.0,25.0,-0.9230769230769231,-0.6419697222238814,0.38461538461538464,1.230325999185196,0.37037037037037035,-0.40328936657043324,0.3333333333333333,0.3110314418283973,0.0,-0.1327590886997566,0.023755898634148336,-0.16071946437586512,-0.08695652173913043,0
-1.1818181818181819,0.6346153846153846,0.0,0.0,0.0,0.34615384615384615,-0.0982373596285654,-1.3846153846153846,-0.744208669407653,0.18518518518518517,0.48994658583350176,0.0,0.34364013748057154,0.0,-0.13275908869855718,-0.15719882098032564,-0.1891690370800094,-0.5,0
0.3181818181818182,-1.3269230769230769,0.0,0.0,0.0,-0.11538461538461539,-0.24445110419201183,-0.15384615384615385,0.3590071601083861,0.2962962962962963,-0.5499400453233179,-0.6666666666666666,1.256683615741441,1.0,0.91612432547677,-0.17883471136901316,-0.08643446898171032,-0.043478260869565216,0
0.5,0.25,0.0,0.0,0.0,-1.0,-0.35019497302807573,-0.5,-0.5106065540387237,1.2222222222222223,0.04666157960319081,0.3333333333333333,0.6045097026979626,1.0,-0.41102049671095264,-0.38863728483506904,-0.37777916722970717,-0.13043478260869565,0
-0.9545454545454546,0.46153846153846156,0.0,1.0,0.0,0.6538461538461539,0.004895549483151056,0.4230769230769231,-0.6436062985553404,0.4444444444444444,0.896568922375591,-0.6666666666666666,-0.2759250799107332,-1.0,-0.36347983970955644,0.11357762539930337,-0.040599046291700545,0.8043478260869565,1
0.5909090909090909,-1.2115384615384615,0.0,0.0,31.0,0.6538461538461539,0.11455585790573598,-1.1538461538461537,0.6488783981574225,0.14814814814814814,1.4231781778973138,-0.6666666666666666,-1.9498381233889939,-1.0,-1.009310745169415,0.9560660844739369,0.44936581694634103,-0.2608695652173913,0
0.9545454545454546,-1.0769230769230769,-1.75,0.0,0.0,0.2692307692307692,-0.8214732032727552,0.7692307692307693,0.19872541671656624,0.2222222222222222,0.5432741053800053,-0.3333333333333333,-0.4498381233889937,1.0,1.3996521405236988,-0.1526093896857561,-0.5115975277269782,0.6739130434782609,0
-1.1818181818181819,0.019230769230769232,0.0,0.0,0.0,0.19230769230769232,-0.7072437153325628,0.07692307692307693,-0.33497868627960126,-0.9259259259259259,0.6099335048131346,1.0,0.6045097026979626,1.0,0.9203846155431832,-0.2739015024708193,-0.5226612504452569,-0.34782608695652173,0
-0.22727272727272727,-0.15384615384615385,0.0,1.0,0.0,-1.5384615384615385,0.3332237348198182,0.7692307692307693,0.03332829853564496,0.37037037037037035,0.26663759773251805,0.3333333333333333,2.0501618766110066,0.0,-0.7304630536249036,0.3895991361155842,0.446731597251513,-0.21739130434782608,1
-0.3181818181818182,0.19230769230769232,23.75,0.0,0.0,-0.5,-0.7072437153325628,-0.6153846153846154,0.12711016966915692,-0.4444444444444444,-0.2866354175624565,-0.6666666666666666,0.430596659219702,4.0,0.9203846155431832,-0.46010128642194514,-0.5300370655907755,-0.9565217391304348,1
-0.36363636363636365,-1.1923076923076923,-1.75,0.0,0.0,2.1923076923076925,-1.4030644818711062,0.7692307692307693,1.4656332394838263,-2.0,-1.19986918979633,-0.3333333333333333,0.5501618766110062,0.0,1.2981679531571921,-0.6633475294671874,-0.8166401683880814,0.45652173913043476,0
-1.0909090909090908,-0.28846153846153844,-1.75,0.0,31.0,1.4615384615384615,-0.21377232743093164,0.6923076923076923,-1.3341818950839277,0.7777777777777778,0.6432632045296992,0.6666666666666666,0.4849444853066584,0.0,-0.6484392398213487,-0.42207456998122195,-0.43362462476006464,1.6956521739130435,0
0.36363636363636365,0.9230769230769231,-1.75,0.0,0.0,0.2692307692307692,0.1047647589394334,-0.15384615384615385,-0.9897466592844839,-0.48148148148148145,-0.7399193337077369,-0.3333333333333333,-0.8302729059976895,1.0,-0.3529017105238103,-0.7118643745812129,-0.35249065815935643,-0.2608695652173913,0
-1.0,0.1346153846153846,0.0,0.0,0.0,-0.8846153846153846,0.3188634563359084,0.7307692307692307,-0.1422995692234768,-1.2962962962962963,-0.14331770878122824,0.3333333333333333,-2.0367946451281247,0.0,-0.5336310429109409,0.03162349513912501,0.11798097933695599,-0.8478260869565217,0
0.9090909090909091,-0.4807692307692308,23.75,1.0,0.0,0.34615384615384615,0.6654683597430067,-1.4230769230769231,0.01798217416834304,0.8518518518518519,0.06665939943312982,0.3333333333333333,0.7784227461762236,-1.0,0.5676298361645012,0.46303003682870436,0.6169021895374127,-0.10869565217391304,1
-1.0,0.75,0.0,0.0,0.0,-1.1538461538461537,-0.412205266481323,-0.11538461538461539,0.10664867051275416,-1.2222222222222223,0.6299313246430736,0.0,0.6045097026979626,2.0,0.15591156370006257,0.10898819410473383,-0.14491414620689622,-1.4565217391304348,0
-0.8181818181818182,0.2692307692307692,23.75,0.0,24.0,0.8846153846153846,-0.4964087175915219,1.1153846153846154,-0.3145171871231988,0.5185185185185185,-0.5866027150115392,0.0,-0.2759250799107332,0.0,0.7795701864052818,-0.6830165207296299,-0.5779798640366481,1.4130434782608696,0
0.45454545454545453,0.5384615384615384,23.75,0.0,36.0,0.07692307692307693,0.06625310300531163,-0.6538461538461539,-0.4065939333270103,0.6666666666666666,0.18664631841276266,0.3333333333333333,1.7240749200892669,0.0,0.7637968586885636,-0.009025753469923754,0.06687711725728941,0.06521739130434782,0
-1.1363636363636365,-0.1346153846153846,-1.75,0.0,0.0,0.5,-0.5623354506312902,0.6923076923076923,-0.5805166761564325,-1.0740740740740742,-0.9898920815819724,0.3333333333333333,-0.2759250799107332,-1.0,-1.4018926177459798,-1.0180450052332395,-0.7771268729656584,0.043478260869565216,0
0.18181818181818182,-0.3269230769230769,0.0,0.0,0.0,0.038461538461538464,0.03687980610640483,1.5769230769230769,-0.10819707062947262,0.07407407407407407,0.653262114444669,0.6666666666666666,-0.21070768860638528,1.0,-1.04157079561922,0.2696182894146827,0.1153467596421276,0.9782608695652174,0
0.9090909090909091,1.3461538461538463,-1.75,0.0,0.0,-1.2307692307692308,0.9285225519709926,0.46153846153846156,0.3607122850380866,0.4074074074074074,-1.0198888113268807,0.3333333333333333,-0.2759250799107332,0.0,0.6660208866069873,0.27551898679341613,0.7122609424901936,-0.1956521739130435,1
-0.18181818181818182,-0.40384615384615385,0.0,0.0,0.0,0.34615384615384615,-0.8991492550720861,-0.46153846153846156,-2.3367953537476542,-0.48148148148148145,-0.21664304815767085,0.3333333333333333,0.756683615741441,-1.0,1.5010404071068715,-1.6500752577997349,-1.4193496345647683,-0.34782608695652173,0
-0.7272727272727273,-1.4807692307692308,0.0,0.0,0.0,1.1923076923076923,0.540795032905425,1.1153846153846154,-1.2932588967711225,1.3333333333333333,-0.2799694776191437,-0.6666666666666666,1.6588575287849194,-1.0,-0.499601165644503,-0.3342197423423109,0.09901459753419277,2.0217391304347827,0
-0.7727272727272727,1.7884615384615385,23.75,0.0,0.0,0.19230769230769232,0.07147502245400603,1.9230769230769231,-0.5225424285466252,0.8148148148148148,0.3166321473073653,0.0,0.3762488331327452,-1.0,-0.3563183057928854,-0.031317276900692116,-0.009515253892727876,1.6521739130434783,0
0.8636363636363636,-0.5,23.75,0.0,0.0,1.2307692307692308,0.25032576357179315,0.8076923076923077,0.09300767107515273,0.8518518518518519,1.3065242288893373,0.0,-0.9824468190411679,0.0,0.27998204467324145,0.7554423735970202,0.4156478048525396,1.6304347826086956,0
0.22727272727272727,-0.6538461538461539,0.0,0.0,0.0,0.038461538461538464,0.3182107164048217,-0.19230769230769232,-0.2087994414817853,0.2222222222222222,0.15664958866785444,0.6666666666666666,-0.5694033407802984,0.0,0.8698858455023668,0.1653726357237367,0.21544710804559825,0.06521739130434782,0
0.3181818181818182,0.057692307692307696,0.0,0.0,26.0,0.4230769230769231,0.0251304873468422,-0.11538461538461539,-0.3895426840300082,0.14814814814814814,-0.06999236940478562,0.0,0.16972709400231048,0.0,0.5528146288688778,-0.17293401399028047,-0.07695127808032927,0.2391304347826087,0
-0.36363636363636365,0.4230769230769231,0.0,0.0,0.0,-2.0,0.25032576357179315,0.6538461538461539,0.4681351556092,-0.07407407407407407,0.5266092555217228,2.3333333333333335,-0.21070768860638528,0.0,0.27998204467324145,0.6013686087078848,0.4456779093735819,-0.6739130434782609,0
0.4090909090909091,0.3269230769230769,-1.75,0.0,23.0,-1.8846153846153846,1.1393575497120334,0.4230769230769231,-0.5583500520703296,-0.4444444444444444,-1.2731945291727724,0.0,-0.2976642103455158,0.0,0.6135966395230538,-0.12703970104457984,0.5573688244342954,-1.108695652173913,0
0.09090909090909091,-1.2307692307692308,-1.75,1.0,39.0,0.8076923076923077,-0.412205266481323,-0.9615384615384616,0.08618717135635202,-0.37037037037037035,-1.346519868549215,0.0,-0.3954902973020374,0.0,0.15591156370006257,-0.7852952752943331,-0.512124371665944,-0.32608695652173914,0
-0.6818181818181818,-0.6730769230769231,23.75,0.0,0.0,1.3076923076923077,0.7705594886479836,0.23076923076923078,-0.36055556022510454,1.2962962962962963,-0.24997274787423548,1.0,-1.2759250799107331,1.0,-0.3013661767369346,0.16996206701830624,0.43514103059426834,1.673913043478261,0
0.7727272727272727,0.38461538461538464,0.0,0.0,41.0,-0.23076923076923078,0.3182107164048217,-0.3076923076923077,0.5312247780081081,0.2962962962962963,-0.8565732827157133,-0.3333333333333333,-0.2759250799107332,0.0,0.8698858455023668,0.06440514724319636,0.2981616064632034,-0.17391304347826086,0
-0.5909090909090909,-0.19230769230769232,0.0,0.0,0.0,-0.038461538461538464,0.027088707140102714,0.2692307692307692,0.49541715448440343,-0.4074074074074074,-1.713146565431427,-0.3333333333333333,-0.18896855817160266,2.0,-0.36104221951843524,-0.497472369820586,-0.07905865383619178,-0.15217391304347827,0
-0.6363636363636364,0.34615384615384615,0.0,1.0,32.0,0.0,-0.15372025377094467,-0.2692307692307692,0.062315422340548904,-0.3333333333333333,0.4066223365420899,0.0,0.4849444853066584,-1.0,-0.13275908869855718,0.14176984620880517,0.00892428397106944,-0.3695652173913043,0
0.9090909090909091,-0.8846153846153846,0.0,0.0,0.0,0.7692307692307693,0.08061338148922147,0.38461538461538464,-0.4134144330458113,1.3333333333333333,1.4831716373871309,1.0,-1.0367946451281245,1.0,0.5351543064180609,0.5010567532694268,0.1474842399190317,1.4782608695652173,0
-0.36363636363636365,0.038461538461538464,0.0,0.0,0.0,0.6153846153846154,-0.020561307829234717,-0.23076923076923078,0.26352016404517425,-0.3333333333333333,0.2833024475908001,-0.6666666666666666,0.6045097026979626,1.0,-0.1327590886997566,0.259783793783462,0.16487008990489757,-0.043478260869565216,0
-1.1818181818181819,0.6923076923076923,0.0,0.0,0.0,0.5384615384615384,-0.9115513137627353,1.6923076923076923,0.6471732732277227,-0.037037037037037035,-0.17664740849779287,-0.6666666666666666,-0.48244681904116793,0.0,0.27998204467324145,-0.3171732832481944,-0.5611208579897481,1.173913043478261,0
0.09090909090909091,-0.8653846153846154,23.75,0.0,0.0,-0.6538461538461539,-0.7242149535408198,0.5769230769230769,-0.5771064262970318,-0.18518518518518517,0.5999345948981654,-0.6666666666666666,-0.48244681904116793,0.0,-0.8435156127784037,-0.42207456998122267,-0.6654359579049438,-0.21739130434782608,0
-0.8181818181818182,-1.5192307692307692,0.0,0.0,0.0,0.2692307692307692,-0.055809264107922606,1.8461538461538463,-0.09455607119187119,-0.14814814814814814,0.039995639659878006,-0.3333333333333333,-0.3628816016498637,1.0,0.8180439182107625,-0.050986268163134923,-0.05956542809446302,1.065217391304348,0
0.5909090909090909,-1.9230769230769231,-1.75,0.0,0.0,0.46153846153846156,-0.6994108361595209,-0.8846153846153846,0.4510839063121976,-0.7037037037037037,-1.9631193133056626,-0.6666666666666666,-2.0041859494759504,-1.0,1.263492822902712,-1.0960653372409292,-0.8066301335477345,-0.717391304347826,0
0.36363636363636365,-0.5,23.75,0.0,46.0,-1.5,0.30254495805873804,0.4230769230769231,-0.06045357259786701,0.9629629629629629,0.6432632045296992,0.6666666666666666,-0.3954902973020374,-1.0,0.47276164923705155,0.43877161427169126,0.333986994312867,-0.021739130434782608,0
-1.1818181818181819,1.5384615384615385,0.0,0.0,27.0,-0.3076923076923077,0.03818528596857866,1.0384615384615385,0.6369425236495216,-0.6666666666666666,0.17664740849779345,0.0,0.01755318095883208,0.0,-0.35984262345528756,0.40336742999929437,0.2823562882942345,0.0,0
1.0,1.3846153846153846,0.0,0.0,0.0,0.5,0.05058734465922797,1.4615384615384615,-0.5310680531951261,-0.037037037037037035,-1.4198452079256574,-0.3333333333333333,-0.06940334078029843,0.0,0.31879782524108463,-0.8167656613142412,-0.32509477333314324,1.0434782608695652,0
0.18181818181818182,0.1346153846153846,0.0,0.0,41.0,0.34615384615384615,-0.16938601211702808,-0.8461538461538461,-0.9999774088626853,0.1111111111111111,-0.3099662073640519,1.0,0.08277057226317996,-1.0,-0.6364187234778498,-0.6699038598880014,-0.46470841715903655,-0.17391304347826086,0
0.5909090909090909,-0.038461538461538464,23.75,1.0,39.0,-0.2692307692307692,-0.6661210996740936,0.5769230769230769,1.2831848720059031,-0.3333333333333333,-0.44995094617362374,0.0,-0.6237511668672547,-1.0,1.2304584716818372,-0.007714487385760601,-0.2165649219062226,-0.043478260869565216,0
0.045454545454545456,0.17307692307692307,0.0,0.0,0.0,0.3076923076923077,-0.5740847693908528,-0.038461538461538464,0.0009309248713412518,0.7037037037037037,-0.5666048951816002,0.0,0.34364013748057154,0.0,0.8268411333008283,-0.5623800409866478,-0.5100169959100815,0.5434782608695652,0
-0.22727272727272727,-0.9423076923076923,0.0,0.0,0.0,-0.15384615384615385,0.19484286942941387,1.0769230769230769,0.9864931342380653,0.6666666666666666,-0.3666266968822119,0.3333333333333333,0.13711839835013678,0.0,0.29007845204514116,0.4204138890934116,0.4367215624111653,0.9130434782608695,0
-0.3181818181818182,-1.5961538461538463,-1.75,0.0,0.0,-0.3076923076923077,0.9624650283875067,0.6153846153846154,-1.3120152709978248,0.7407407407407407,0.6999236940478593,0.0,-0.6889685581716026,0.0,-0.448650877180488,0.2814196841721495,0.474654326016691,0.5869565217391305,0
-0.8181818181818182,0.5576923076923077,0.0,0.0,0.0,0.46153846153846156,-0.26664426184896345,0.4230769230769231,1.2354413739742969,1.4814814814814814,-1.3365209586342457,-0.3333333333333333,-0.9824468190411679,0.0,0.9290098711049791,-0.1893248400423154,-0.06641439930101642,1.326086956521739,0
-0.045454545454545456,-0.6730769230769231,23.75,0.0,0.0,-0.23076923076923078,0.16024765308181266,-1.3076923076923077,-0.7578496688452547,0.037037037037037035,0.43661906628699815,0.0,-0.8846207320846463,0.0,-0.3474336871308843,-0.06082076379435633,-0.05271645688790962,-0.8695652173913043,0
1.0,-0.6346153846153846,0.0,0.0,0.0,-1.6923076923076923,0.49118679814282723,-1.7307692307692308,-0.7493240441967538,0.8518518518518519,-0.18997928838441905,0.0,-0.2759250799107332,2.0,0.42821879962784437,-0.1224502697500103,0.1474842399190317,-1.4565217391304348,0
0.9090909090909091,-1.0384615384615385,0.0,0.0,27.0,-0.46153846153846156,-0.2424928843987513,0.6923076923076923,-1.1278617785902014,-0.18518518518518517,1.2065351297396436,0.0,-0.8302729059976895,1.0,-0.13275908869855718,-0.12900660017082383,-0.3677691323893598,0.0,0
0.45454545454545453,-0.07692307692307693,0.0,0.0,0.0,0.7692307692307693,-0.4533278821397922,1.5769230769230769,-0.029761323863262575,0.7407407407407407,-0.7832479433392711,-0.6666666666666666,0.8110314418283974,0.0,-0.13275908869855718,-0.5899166287540674,-0.43362462476006425,1.6956521739130435,0
-0.6818181818181818,-1.0576923076923077,23.75,0.0,0.0,0.38461538461538464,0.1367490155626874,-0.6538461538461539,-0.435581057131914,-0.5925925925925926,0.09998909914969442,-0.6666666666666666,-0.10201203643247214,2.0,-1.000510025728201,-0.0588538646681116,0.012612191543828902,-0.5652173913043478,0
0.8636363636363636,0.9807692307692307,23.75,0.0,20.0,0.2692307692307692,0.3077668775074324,-0.6923076923076923,-1.5728993852419575,1.6666666666666667,-0.49994549574847097,0.3333333333333333,-0.7759250799107332,0.0,-0.5354990389707667,-0.7492354579798546,-0.32825583696693716,0.7391304347826086,0
1.0,0.8461538461538461,-1.75,0.0,31.0,-0.2692307692307692,0.3234326358535161,0.8846153846153846,0.28909703799067726,0.3333333333333333,0.4599498560885935,-1.0,0.05016187661100627,1.0,-0.1327590886997566,0.5403947357943124,0.45147319270220315,0.45652173913043476,0
0.7272727272727273,0.46153846153846156,0.0,0.0,0.0,0.34615384615384615,0.18374629060093792,-0.11538461538461539,-1.107400279433799,0.48148148148148145,-0.20331116827104467,0.0,0.13711839835013678,0.0,0.2921572993446752,-0.4620681855481891,-0.19338378859173475,0.391304347826087,0
0.9545454545454546,0.4230769230769231,0.0,0.0,0.0,-0.34615384615384615,-0.1628586128061601,-0.9230769230769231,-0.6163242996801369,0.037037037037037035,0.6932577541045464,0.0,-0.5367946451281242,0.0,-1.1365685350183834,-0.0673770942151706,-0.21235017039449722,-0.717391304347826,0
0.8636363636363636,0.36538461538461536,0.0,0.0,0.0,0.19230769230769232,0.3821792296513292,-0.07692307692307693,0.9063522625421554,-0.7407407407407407,-1.3865155082090928,1.0,-0.3628816016498637,-1.0,-0.3280324581717296,0.03686855947577687,0.37771504124701466,-0.32608695652173914,0
0.6363636363636364,2.076923076923077,0.0,0.0,0.0,1.0384615384615385,0.44745322276001065,-0.3076923076923077,0.7716473930958385,-0.9629629629629629,-0.3066332373923955,0.0,-0.48244681904116793,2.0,-0.8935688891224602,0.4846659272173904,0.5536809168615371,-0.17391304347826086,0
0.9545454545454546,0.5384615384615384,0.0,0.0,37.0,-0.2692307692307692,0.2013702687402821,0.11538461538461539,-0.5754013013673317,-0.7037037037037037,-0.2866354175624565,1.3333333333333333,0.34364013748057154,0.0,-0.13275908869855718,-0.24243111645091112,-0.017944756916177865,-0.43478260869565216,0
0.36363636363636365,-0.9423076923076923,-1.75,0.0,31.0,-0.9230769230769231,-0.4964087175915219,-0.11538461538461539,-0.17469694288778112,-0.4444444444444444,0.7399193337077372,0.0,0.13711839835013678,0.0,0.7795701864052818,-0.030006010816528966,-0.3050747036524493,-0.8695652173913043,0
-0.8636363636363636,-0.4423076923076923,-1.75,0.0,0.0,1.5,-0.5290457141458625,0.5,-0.19856869190358423,0.9259259259259259,1.2365318594845518,-0.3333333333333333,0.3762488331327452,2.0,-1.3745406020343713,0.1627501035554104,-0.24870240218312634,1.6304347826086956,0
0.45454545454545453,0.9038461538461539,0.0,0.0,0.0,1.2692307692307692,-1.1158589121929081,-0.3076923076923077,0.6011349001258169,-0.3333333333333333,0.7132555739344854,0.0,0.22407492008926683,0.0,-0.6335006491173797,-0.05426443337354206,-0.5653356095014731,0.32608695652173914,0
0.5454545454545454,-0.5384615384615384,0.0,0.0,0.0,0.5384615384615384,0.608679985738454,1.2692307692307692,-0.5310680531951261,0.8148148148148148,-0.5132773756350969,-0.6666666666666666,0.16972709400231048,1.0,0.046032788273160895,-0.08507918635136867,0.28024891253837236,1.434782608695652,0
0.3181818181818182,0.21153846153846154,0.0,0.0,23.0,-0.8461538461538461,1.1067205531576927,0.07692307692307693,1.5969278590707428,0.037037037037037035,-0.14998364872454104,0.6666666666666666,-0.06940334078029843,0.0,-0.4343222196429383,1.324531854123699,1.385567496488275,-0.391304347826087,0
0.3181818181818182,0.7884615384615384,0.0,0.0,0.0,-0.3076923076923077,-0.4598552814506604,-0.07692307692307693,0.057200047551448065,-0.14814814814814814,0.14998364872454165,-1.0,0.1045097026979626,0.0,0.46165627119168823,-0.1617882522748959,-0.29875257638486186,-0.391304347826087,0
0.045454545454545456,0.8846153846153846,-1.75,0.0,0.0,-0.23076923076923078,0.204633968395716,1.0769230769230769,-0.5566449271406294,-0.5925925925925926,0.5499400453233182,0.0,-0.7976642103455158,0.0,-0.34325103543196056,0.1070212949784891,0.06740396119625494,0.10869565217391304,0
-1.1818181818181819,-0.25,0.0,0.0,0.0,-0.4230769230769231,-0.05515652417683569,-0.5,-0.776606043071957,0.0,-0.9132337722338734,-0.3333333333333333,-0.8846207320846463,0.0,-0.845469314054185,-0.7879178074626586,-0.4457420353562737,-0.5652173913043478,0
-0.9090909090909091,-1.0769230769230769,0.0,0.0,0.0,0.07692307692307693,-1.0068513437014102,1.3076923076923077,0.6045451499852174,-0.2962962962962963,0.3866245167121509,0.0,-0.243316384258559,0.0,1.2162730652266653,-0.1427748940545347,-0.5505839792104357,0.5869565217391305,0
-0.18181818181818182,-0.09615384615384616,0.0,0.0,27.0,-0.19230769230769232,0.8260423827903629,0.038461538461538464,0.22941766545117007,-0.1111111111111111,-0.36995966685386833,-0.6666666666666666,0.22407492008926683,0.0,-0.2981398642981217,0.4512286420712382,0.7159488500629527,-0.21739130434782608,0
